genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Alternative,Evanescence,Everybody's Fool,0tWEB6BxbI48XN79QE1JbT,60,0.00141,0.44,195880,0.843,6.61e-05,D,0.246,-5.083,Minor,0.0416,95.1,4/4,0.271
Alternative,Los Enanitos Verdes,Lamento Boliviano,6Pur3hWy6Nzc27ilmsp5HA,71,0.176,0.714,222227,0.735,0.000622,E,0.115,-7.125,Minor,0.0306,123.57,4/4,0.68
Alternative,Three Days Grace,World so Cold,0LPx8WfsRrXCF92YtINFtN,57,0.00858,0.481,243000,0.82,0,G#,0.0756,-3.508,Major,0.031,139.936,4/4,0.345
Alternative,NEEDTOBREATHE,TESTIFY,5OpjJ9qy54D3PzQJ1s4Q9X,57,0.471,0.495,243800,0.71,0,C,0.0703,-3.941,Major,0.0288,90.024,4/4,0.319
Alternative,Red,Breathe Into Me,5BrxQCdse2b424hlurCvGz,54,0.000997,0.32,214373,0.91,0,A,0.16,-5.321,Major,0.114,165.943,4/4,0.22
Alternative,Chevelle,Vitamin R (Leading Us Along),04NGX0b5Tgs7VsErfn5OA1,53,0.00465,0.481,223173,0.88,6.02e-05,E,0.204,-4.55,Major,0.0717,95.023,3/4,0.289
Alternative,Local H,Bound For The Floor,7izsUQjOYXVWkmFvEpTakb,52,0.000114,0.621,223213,0.495,0.00126,F#,0.0592,-7.492,Major,0.0618,119.207,4/4,0.638
Alternative,311,Down,0HDaKOlVAfUWXdFR2RhBtN,53,0.000179,0.441,172160,0.922,1.97e-06,F#,0.381,-6.644,Minor,0.0655,175.411,4/4,0.565
Alternative,The Black Keys,Under The Gun,7cO2S4l7b9Rtn5MqPHXTJU,62,0.0151,0.518,196325,0.689,0.000522,A,0.107,-6.89,Major,0.0409,120.115,4/4,0.35
Alternative,Escape the Fate,Not Good Enough For Truth In Cliche',50NQdrO55nqwZrDwKny5NH,56,0.007,0.372,231507,0.904,1.34e-06,F,0.112,-4.438,Major,0.106,159.081,4/4,0.362
Alternative,Nickelback,When We Stand Together,4bCOAuhvjsxbVBM5MM8oik,63,0.000102,0.446,190787,0.9,1.89e-05,A#,0.0404,-3.541,Minor,0.0489,187.961,4/4,0.88
Alternative,Deaton Chris Anthony,Sonshine,0dZpFYIK9h1Wwwq6VEcqQq,53,0.387,0.47,172195,0.68,0.11,F#,0.0782,-8.06,Minor,0.0757,163.918,4/4,0.27
Alternative,Spoon,The Underdog,6MCYY4i1zrRIbVj9YlVUdF,58,0.0667,0.693,222107,0.527,0.00143,G,0.663,-10.856,Major,0.0365,145.165,4/4,0.911
Alternative,In This Moment,Blood,27ce3PuoDdndLsktG0RvfV,56,0.0153,0.533,207747,0.958,0,A,0.4,-2.735,Minor,0.158,140.055,4/4,0.505
Alternative,Alanis Morissette,Ironic,4oGTdOClZUxcM2H3UmXlwL,56,0.25,0.295,225933,0.593,0,B,0.236,-7.572,Major,0.0555,85.482,4/4,0.37
Alternative,Red Hot Chili Peppers,Around the World,0aGQHMr7bc23Y9Ts84ffop,63,0.00417,0.504,238733,0.96,0.569,C,0.0613,-1.464,Major,0.183,96.682,4/4,0.774
Alternative,TobyMac,Love Broke Thru,1NZWiuy0mlnsrcYL2dhKt6,55,0.0101,0.674,237146,0.895,0,C,0.0996,-3.973,Major,0.0337,102.984,4/4,0.563
Alternative,Everclear,Wonderful,0WHOPmOuQKuu05k4g3UTvk,53,0.0118,0.514,280813,0.817,8.25e-06,G,0.346,-6.489,Major,0.05,186.765,4/4,0.734
Alternative,The Black Keys,Fire Walk With Me,0UfkJ92b6D2CLHygzn8C6k,62,0.347,0.534,178229,0.79,0.00124,G,0.0916,-6.721,Major,0.0407,149.905,4/4,0.653
Alternative,Steve Lacy,Like me,7AeebdvXcGtJW4tItjdauO,53,0.0532,0.573,544026,0.707,0.00231,F,0.0911,-7.255,Minor,0.0944,136.222,4/4,0.0577
Alternative,311,Born To Live,3LJ0VnQrM545gKs9AFi4dC,43,0.00563,0.657,210053,0.919,0,B,0.0744,-5.938,Major,0.0567,108.017,4/4,0.894
Alternative,Dounia,DELIGHTFUL,68goVEHhodRw2rdW8262ht,57,0.84,0.606,217710,0.405,0,A,0.0905,-8.807,Minor,0.0366,99.971,4/4,0.603
Alternative,Shoffy,Let Go Today,3FUWD1PXnb6wxRpxqEp1zc,61,0.182,0.84,182400,0.193,0,G#,0.173,-11.186,Major,0.0696,99.99,4/4,0.204
Alternative,PNAU,Solid Gold,7DQ5CZjAQdhgDgdnSXxJ7Z,65,0.0978,0.567,208367,0.946,1.37e-06,F,0.0836,-2.245,Minor,0.0541,104.983,4/4,0.295
Alternative,Incubus,Anna Molly,0uLhNT7UIH3nZCCDZd3OBl,58,0.00428,0.451,225880,0.973,7.36e-06,G#,0.0924,-2.611,Major,0.0514,151.885,4/4,0.628
Alternative,Trevor Daniel,Falling (blackbear Remix),59IUUAdjVbmq80Nkc3Q9Dx,56,0.121,0.803,171968,0.485,0,C#,0.092,-6.491,Major,0.0365,127.01,4/4,0.422
Alternative,Lemaitre,Closer,3h5IIiL9vK5aR0DZO6jD7D,61,0.0012,0.583,270589,0.785,0.0127,D,0.124,-3.991,Minor,0.0337,91.977,4/4,0.355
Alternative,Orion Sun,Antidote,7GdGBGwFMg21mY9kNpNKXI,54,0.161,0.506,169756,0.807,0,G#,0.114,-3.96,Major,0.249,163.239,4/4,0.394
Alternative,Nothing More,Fade In / Fade Out,2FlbiceZnWgzPoUGCviLHT,54,0.00879,0.411,364907,0.805,2.58e-05,E,0.0819,-5.246,Minor,0.0418,83.479,4/4,0.238
Alternative,Café Tacvba,Eres,6kdCN6gTWLcLxmLXoUcwuI,71,0.0124,0.588,267600,0.72,0.017,A,0.27,-6.197,Minor,0.027,149.974,4/4,0.466
Alternative,The 1975,If I Believe You,2J3ajGI1sVj9wnqThJHwPS,54,0.73,0.698,380320,0.311,0.00494,A#,0.103,-7.886,Major,0.0356,129.949,3/4,0.337
Alternative,Counting Crows,Round Here,35qwJUKVy1OIt0wQ3xEXi0,58,0.165,0.537,331227,0.487,1.66e-05,G,0.0817,-9.183,Major,0.0297,94.094,4/4,0.207
Alternative,Limp Bizkit,Take A Look Around,2avKuMN2QXkaG9vvHa2JLt,68,0.0201,0.479,321040,0.861,0.314,D#,0.0862,-5.659,Minor,0.0458,101.92,4/4,0.556
Alternative,Kari Jobe,Forever - Live,1z5xgcRgxxGEKrXUCEFpA9,58,0.0193,0.248,409987,0.697,9.5e-06,G#,0.443,-5.862,Major,0.0413,144.197,4/4,0.116
Alternative,Earl Sweatshirt,Hive,6JKoTnberZoBgUuxa6l4Kh,58,0.204,0.619,277240,0.742,0,C#,0.166,-6.995,Major,0.496,144.602,4/4,0.782
Alternative,Matthew West,"Hello, My Name Is",2XEdrmqNM9ZQQ24ViuceB0,54,0.000583,0.595,223427,0.894,1.24e-06,B,0.326,-4.115,Major,0.0323,101.987,4/4,0.643
Alternative,Domo Genesis,Dapper,2Nh2cMryoXl7BrZoIeN2Pr,57,0.0711,0.753,193093,0.594,0,C#,0.391,-9.486,Minor,0.0816,112.568,4/4,0.562
Alternative,Volbeat,Last Day Under The Sun,739K06ZTvtdbVJc9RUmoFx,64,0.000862,0.558,287400,0.879,0.00195,E,0.0544,-3.794,Major,0.0401,115.037,4/4,0.448
Alternative,ELHAE,Bang Your Line (feat. Ty Dolla $ign),2v63nsrBRoEkFZGKaTXA2q,58,0.209,0.62,224880,0.418,0,C,0.111,-9.131,Minor,0.237,96.438,4/4,0.301
Alternative,Spoon,Inside Out,7qCZgvV98j6RjUULW1s1it,58,0.427,0.637,301960,0.618,0.0971,C,0.0704,-4.746,Major,0.0296,176.141,4/4,0.499
Alternative,BANKS,Propaganda,3XMBVIWJ19LcePSuM0VLEX,58,0.394,0.717,245333,0.712,0,D#,0.096,-4.92,Minor,0.072,109.871,4/4,0.574
Alternative,The Black Keys,Fever,3Hx7RXqCS7Kzjy2ot2q1Gk,59,0.00378,0.609,246307,0.674,0.000302,A,0.129,-6.506,Minor,0.0355,127.541,4/4,0.743
Alternative,grandson,thoughts & prayers,22yRdwQ4OXUlPrLGhF6ebu,58,0.00142,0.491,225333,0.925,0.000112,A,0.282,-2.701,Major,0.0697,150.046,4/4,0.333
Alternative,Queens of the Stone Age,The Way You Used to Do,1wsnCfewxZlCs7cJxkaMZM,62,0.0102,0.474,274282,0.843,0.104,C,0.362,-5.909,Major,0.272,97.691,4/4,0.433
Alternative,311,Lucid Dreams,6w2qxRxk5GZ0fxUHDmrPCg,42,0.000916,0.568,229800,0.726,1.61e-06,A#,0.0881,-8.062,Major,0.0568,169.019,4/4,0.414
Alternative,Frank Ocean,Crack Rock,5lcyIeEfwZTs8Ajw3kdF7P,55,0.0884,0.564,224147,0.738,0,F,0.148,-7.92,Major,0.211,89.286,4/4,0.383
Alternative,tobi lou,Darlin',0eGrwX4kf5sV1faR5tZDp3,55,0.571,0.866,205091,0.388,0,A,0.1,-11.009,Major,0.32,109.976,4/4,0.556
Alternative,Kiana Ledé,Fairplay,5nMBzG9xVnJZTpZKgnWCec,60,0.585,0.726,169040,0.668,0.000338,F,0.165,-5.916,Minor,0.158,139.885,4/4,0.604
Alternative,BANKS,Hawaiian Mazes,6IwqOnORFD7Jssoyor6Ngf,57,0.351,0.652,243453,0.687,0.000497,C,0.164,-5.955,Major,0.136,145.002,4/4,0.294
Alternative,Nickelback,Next Contestant,3nCqvNZj68zVlT3Dy7fJ3b,52,0.000416,0.557,214707,0.862,0.000316,C,0.0577,-4.029,Major,0.0637,174.114,4/4,0.531
Alternative,The Neighbourhood,Stuck with Me,6eMeqiSoQYtM8u3vvfth21,59,0.018,0.538,258227,0.742,0.014,A,0.152,-6.365,Minor,0.0521,165.951,4/4,0.425
Alternative,6LACK,Worst Luck,2wc4wFgsQUDD79jItn4cHs,54,0.856,0.327,206133,0.518,0.000795,F,0.116,-9.244,Minor,0.16,177.869,4/4,0.153
Alternative,Butthole Surfers,Pepper,1ng36571Iyov4HBxUClySn,57,0.00589,0.631,297267,0.804,0.00116,G,0.16,-5.492,Major,0.166,79.898,4/4,0.671
Alternative,Chris Tomlin,Nobody Loves Me Like You,2UNSjAMTbEYRVgj0VscPEA,56,0.05,0.493,266000,0.692,0,B,0.113,-5.428,Major,0.0265,83.501,4/4,0.411
Alternative,Lamb of God,Redneck,04EtBLFIxbcVt9NdYgcrpF,61,5.63e-05,0.512,220880,0.996,0.000167,D,0.347,-2.1,Major,0.114,130.931,4/4,0.0601
Alternative,Solange,Binz,7yvdp8dqmxExSJwT2fn6Xq,58,0.101,0.863,111227,0.625,4.13e-06,G#,0.166,-6.323,Major,0.313,83.98,4/4,0.456
Alternative,Kota the Friend,Alkaline,0ror2i7yC3O4iqS1Fmvhtb,57,0.679,0.774,185000,0.537,5.24e-06,A#,0.173,-6.899,Minor,0.297,153.878,4/4,0.549
Alternative,Ryan Bingham,Southside Of Heaven,6aLl1AjRbo4ddJZh7Hzazx,56,0.0029,0.387,379160,0.499,0.00373,G,0.0695,-10.207,Major,0.0259,111.032,4/4,0.333
Alternative,R.LUM.R,Frustrated,1N5j9dRZ3foNWwU4Zp0pbq,54,0.321,0.441,201463,0.57,0,D,0.0862,-6.186,Major,0.0553,122.329,4/4,0.229
Alternative,Tierra Whack,Fruit Salad,0IUWe1lprVhev4JwubwNMF,54,0.503,0.832,60000,0.793,0.00108,F#,0.0901,-5.023,Major,0.0392,139.982,4/4,0.919
Alternative,Soil,Halo,1QixTwDZCcfBzA7QMyont0,60,2.87e-05,0.529,195653,0.92,0.00202,D#,0.0582,-4.168,Major,0.0649,111.132,4/4,0.438
Alternative,Bishop Briggs,The Way I Do,4HXmYG1IR5xduvxTnr7fAp,58,0.0812,0.331,243213,0.607,1.59e-05,C,0.23,-4.786,Major,0.0676,158.737,4/4,0.118
Alternative,Radiohead,Paranoid Android,2nTsKOXIVGDf2iPeVQO2Gm,64,0.0377,0.252,387213,0.849,0.00592,F,0.0545,-6.501,Major,0.0581,163.704,4/4,0.194
Alternative,Sabrina Claudio,Stand Still,66H06L8hktjhduwRDWntDT,58,0.732,0.476,283236,0.44,0.023,A,0.0773,-8.198,Minor,0.0371,149.389,3/4,0.161
Alternative,Tierra Whack,Flea Market,5Gnx5bNAglWcclJkuJnrys,55,0.838,0.756,60000,0.357,1.36e-05,A#,0.131,-6.298,Minor,0.0592,110.093,4/4,0.494
Alternative,Blues Traveler,Hook,0ZhSQIDIv0CWVc0Vt1aiBm,55,0.0477,0.53,288507,0.831,1.83e-06,A,0.117,-4.311,Major,0.0419,166.919,4/4,0.774
Alternative,The Internet,Palace/Curse,300DUx4tdtCdGEUXR032jA,57,0.0351,0.447,440013,0.625,0.000727,A#,0.243,-8.212,Minor,0.323,67.104,4/4,0.261
Alternative,Alice In Chains,I Stay Away,6HnZsLUDrG3HTSbh8sq2u3,55,0.0446,0.224,254400,0.782,0.00355,F#,0.0822,-7.065,Major,0.04,81.794,4/4,0.267
Alternative,Radiohead,Weird Fishes/ Arpeggi,4Iyo50UoYhuuYORMLrGDci,63,0.774,0.538,318187,0.61,0.749,B,0.0909,-8.027,Minor,0.0392,152.999,4/4,0.199
Alternative,Alanis Morissette,Ironic - 2015 Remaster,1d6KS9GH06JAd19uiBy9IE,68,0.218,0.408,230000,0.582,0,B,0.159,-8.305,Major,0.0508,114.926,5/4,0.365
Alternative,Papa Roach,Help,2arL1Kf2JBS7ms00JAz4w0,59,0.00107,0.507,215291,0.918,8.7e-06,D,0.311,-4.684,Major,0.0701,92.006,4/4,0.284
Alternative,The Score,The Fear,2cppGOIz0cuDnKoGzrDsJQ,59,0.00686,0.498,183853,0.628,0,G,0.362,-5.709,Minor,0.0317,138.099,4/4,0.218
Alternative,Young the Giant,Mind Over Matter,5Az8KU81g2aLBbJN67F2CI,57,0.000501,0.466,244693,0.763,0,C,0.0973,-4.448,Major,0.0318,154.914,4/4,0.293
Alternative,Jhene Aiko,New Balance,0PYmO55JPwEWgtyJbkN6mq,54,0.721,0.46,279453,0.552,0,E,0.257,-10.28,Minor,0.141,74.372,4/4,0.522
Alternative,Masego,Girls That Dance,11gXs1fmRhR5Q6PxD3Lhr4,54,0.0694,0.72,205680,0.705,0,C#,0.118,-7.686,Major,0.436,109.649,4/4,0.473
Alternative,Garbage,Stupid Girl,0h4fRpHrxBeR3XWHmcolaU,53,0.00336,0.588,258133,0.804,0.00172,B,0.0358,-4.006,Major,0.0333,120.015,4/4,0.736
Alternative,Crowder,Red Letters,6kayAD8DHrHe1bn5Russar,54,0.339,0.479,228227,0.706,1.32e-06,B,0.332,-7.282,Major,0.0527,148.02,4/4,0.481
Alternative,Sturgill Simpson,Brace For Impact (Live A Little),1cRc03E5Ps0fwe4l8fz2J0,51,0.00969,0.616,349267,0.706,0.313,C,0.111,-6.846,Major,0.0233,89.998,4/4,0.655
Alternative,Third Day,Soul On Fire (feat. All Sons & Daughters),73ZSUS3WLluxgASR1Hp74B,54,0.218,0.501,197707,0.876,2.39e-05,C#,0.157,-6.324,Major,0.0545,103.974,4/4,0.228
Alternative,Still Woozy,Vacation,4INAYJNWgPwA9RwVeM47mA,54,0.318,0.606,233995,0.435,0.00482,A,0.205,-11.458,Major,0.0614,124.943,3/4,0.376
Alternative,Nirvana,Dumb,5gRcv46AMTrosmTOqrOV3Q,58,0.425,0.695,151893,0.394,0.738,F#,0.228,-13.585,Major,0.029,113.623,4/4,0.845
Alternative,for KING & COUNTRY,Fix My Eyes,7zJg7aNCvTKW9EtG1Dvzkl,56,0.0539,0.587,215933,0.739,2.08e-06,C,0.049,-5.762,Major,0.0365,100.005,4/4,0.549
Alternative,Good Charlotte,Girls & Boys,65mxB9IWpmVo4qUjdGSxRB,59,0.00212,0.663,183493,0.72,0,D#,0.358,-5.497,Major,0.0331,135.342,4/4,0.608
Alternative,Linkin Park,Good Goodbye (feat. Pusha T and Stormzy),650OeHTLxZAQmb4aEbGmaA,64,0.106,0.697,211413,0.84,0,A,0.748,-4.602,Minor,0.054,128.034,4/4,0.452
Alternative,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,0PgNhIg5n0UAOBVn43b8b6,63,0.00112,0.683,282400,0.734,0.0139,E,0.258,-4.523,Minor,0.029,106.254,4/4,0.576
Alternative,Big K.R.I.T.,I Made (feat. Yella Beezy),3gOr0bnATDn8pFoJ4HmyEm,55,0.262,0.842,147775,0.888,0,F#,0.219,-3.354,Major,0.359,159.998,4/4,0.689
Alternative,UMI,Butterfly,4qkVALwOxCIEZ7I5gkZ3m4,56,0.255,0.785,160500,0.27,0.00132,F,0.0953,-14.457,Major,0.0892,131.894,4/4,0.12
Alternative,The Roots,You Got Me,4pdLZsxq0y5oJDb6Cxlokw,63,0.17,0.725,259307,0.464,0,B,0.173,-9.2,Minor,0.272,80.996,4/4,0.689
Alternative,Steve Lacy,Lay Me down,2ezzd77TFTHCK2EuV6Y8uF,53,0.0242,0.543,183075,0.59,0.0404,A,0.577,-9.379,Minor,0.0393,79.882,3/4,0.741
Alternative,From Ashes to New,My Name,48NOZRemjwadg6Dwc343hJ,53,0.0634,0.666,222937,0.909,2.98e-06,D#,0.209,-5.204,Major,0.11,92.519,4/4,0.655
Alternative,Blood Orange,Berlin,6U32ihpleKOTsW6UxRxAQJ,56,0.869,0.646,118218,0.177,0.0402,D,0.108,-12.265,Major,0.103,146.153,4/4,0.0382
Alternative,System Of A Down,Lost In Hollywood,0GrHWVTDsaWcD4nrCGr7VE,62,0.598,0.295,320693,0.797,0.000427,G#,0.125,-3.193,Minor,0.0301,150.301,4/4,0.107
Alternative,TobyMac,Scars (Come With Livin'),5CYMOjWrVWZqHGv2ObF5mr,55,0.07,0.646,261400,0.781,6.27e-06,C,0.131,-5.832,Minor,0.0332,134.007,4/4,0.512
Alternative,Bishop Briggs,Champion,3FnrpYP8QSbYXbp8i8UQKO,55,0.0148,0.619,173147,0.702,1.4e-05,E,0.15,-3.552,Major,0.0344,98.004,4/4,0.326
Alternative,Velvet Revolver,Fall to Pieces,2amzrvbxYiq8AxGntIiw5V,57,0.000429,0.464,271240,0.887,0.333,F#,0.126,-4.65,Major,0.0499,132.759,4/4,0.23
Alternative,The 1975,Loving Someone,4p1pxmqtPtPHqWbOd2RgXu,53,0.0663,0.576,260427,0.648,0.000833,G,0.131,-6.897,Major,0.0611,90.016,4/4,0.163
Alternative,Pantera,Cemetery Gates,4vJr55lngvhSM8WIh9CjQc,61,0.000212,0.274,422933,0.726,0.0113,A,0.0993,-11.541,Major,0.0449,146.449,4/4,0.426
Alternative,Gorillaz,El Mañana,0dcMqjeDpwqB2xhzMsld0p,58,0.000988,0.644,235360,0.728,0.0279,A,0.473,-8.396,Minor,0.029,132.488,4/4,0.607
Alternative,Kari Jobe,Cover The Earth,3QbArKinPnaZhqt6ZWtGiN,56,0.0328,0.422,245000,0.677,0,C#,0.115,-6.289,Minor,0.0359,141.606,4/4,0.269
Alternative,Phantogram,When I'm Small,3498wF96LsgVgMkGmJzJOC,56,0.191,0.646,249067,0.758,0.097,A#,0.103,-4.34,Major,0.0314,91.998,4/4,0.424
Alternative,Blood Orange,Tuesday Feeling (Choose To Stay),22EW5ouRV8EVvmSsEQaLXD,56,0.748,0.573,177163,0.48,5.7e-06,G#,0.439,-9.562,Minor,0.0742,173.43,4/4,0.442
Alternative,Dr. Dog,Heart It Races - Dr Dog Version,2vupkXhwL4sNCRgNu72HCZ,61,0.443,0.705,233128,0.474,0.0553,A#,0.338,-13.081,Major,0.0391,98.612,4/4,0.756
Alternative,Turnover,Dizzy On the Comedown,2QRk4N7GObZRGyhKjUHZhP,54,0.431,0.619,255773,0.632,8.61e-06,G#,0.0897,-7.692,Major,0.0274,114.966,4/4,0.264
Alternative,Alina Baraz,Show Me,5DWlblna0iBMpTvo5cXzdK,55,0.14,0.482,253200,0.623,0,C,0.121,-8.72,Minor,0.163,99.846,4/4,0.217
Alternative,Omar Apollo,So Good,0xjpgDNFyekbjessCBaaBq,56,0.0846,0.698,266560,0.784,0.00139,A#,0.0387,-5.794,Minor,0.0326,117.979,4/4,0.852
Alternative,The Black Crowes,She Talks To Angels,5NK8jad728pj6YeqM5VJD4,59,0.06,0.584,329400,0.521,7.56e-05,E,0.22,-5.782,Major,0.0295,160.058,4/4,0.317
Alternative,Sugar Ray,Someday,6zeDYmP3ARpURvpK29Q09P,54,0.0105,0.745,242800,0.682,0.0862,C#,0.21,-4.39,Minor,0.0287,110.857,4/4,0.938
Alternative,The White Stripes,Icky Thump,7aBAo2pO8LvrN8mGba7MvA,63,0.021,0.424,254533,0.632,0.0117,A,0.0545,-7.243,Major,0.0922,97.694,4/4,0.356
Alternative,Breaking Benjamin,The Dark of You,7egnrHJAANlNymbrmQNKcG,57,0.202,0.487,252613,0.646,3.1e-06,D,0.11,-6.878,Minor,0.0299,97.083,4/4,0.16
Alternative,Gorillaz,Ascension (feat. Vince Staples),2bBMODHVTXGwE2aZYfbgCt,56,0.594,0.676,155973,0.905,0,C#,0.154,-2.569,Major,0.147,152.186,4/4,0.519
Alternative,Big K.R.I.T.,Energy,0SpaUIVBKwzUzqTu2FHcY2,55,0.468,0.795,195320,0.811,0,C#,0.0907,-4.376,Major,0.157,142.974,4/4,0.451
Alternative,Wilco,"Jesus, Etc.",4wd09wCccmxUB7XVJp0RNn,59,0.616,0.756,231000,0.28,0.00033,F,0.414,-14.27,Major,0.0296,109.413,4/4,0.695
Alternative,Mon Laferte,Tu Falta De Querer,4skuEIloXWuxxgekKupkEH,69,0.0251,0.394,278547,0.475,0.00749,A#,0.112,-7.935,Major,0.028,129.995,3/4,0.441
Alternative,Unspoken,Reason,02GmO6MMtnh77QXRM4TqIn,53,0.022,0.694,198987,0.798,0,E,0.0573,-4.272,Major,0.147,155.999,4/4,0.97
Alternative,Aaron Lewis,Northern Redneck,46ReZjLTWpWQo6U7g3m2Qg,55,0.021,0.618,219213,0.77,0,C#,0.357,-5.484,Major,0.0279,78.955,4/4,0.538
Alternative,Five Finger Death Punch,My Nemesis,36HzhD2hKH5bLYCFUiriO0,53,2.87e-05,0.437,215872,0.97,0,C#,0.252,-2.333,Minor,0.0771,74.995,4/4,0.509
Alternative,Sabrina Claudio,Messages From Her,3NhEEC4oE5hX6u8RCx6Q9m,57,0.801,0.377,290186,0.426,0.0592,C,0.112,-6.64,Major,0.0451,125.826,4/4,0.103
Alternative,Stone Temple Pilots,Big Empty,07jUylEMp4LBOWZagde8tF,55,0.0347,0.335,293987,0.716,0,G,0.107,-7.02,Major,0.0404,121.761,4/4,0.303
Alternative,Wolfmother,Woman,3CkjLJYnnyOtGk4Jx4iYS4,59,5.1e-05,0.219,176307,0.952,0.0989,D,0.157,-3.621,Major,0.176,112.886,1/4,0.172
Alternative,Shinedown,Simple Man - Rock Version,6WXdlIUbsqFSS6T63eCBxx,53,0.064,0.532,265800,0.625,0,G,0.223,-4.95,Major,0.0293,120.853,4/4,0.225
Alternative,Linkin Park,LOST IN THE ECHO,2oNYsdCasRRlz1shXFAz7D,62,0.0154,0.546,205120,0.98,0,A,0.31,-3.02,Minor,0.0619,120.037,4/4,0.478
Alternative,Florence + The Machine,Cosmic Love,0CSTvWUps1YmpQoXXay9ol,55,0.145,0.524,255133,0.803,0.000191,A,0.115,-5.56,Minor,0.0366,140.003,4/4,0.0827
Alternative,Drowning Pool,Tear Away,3ENHpbTuY72FukZbwGP6bc,59,0.00055,0.611,254200,0.648,0.0028,C,0.0846,-4.579,Major,0.0441,132.983,4/4,0.457
Alternative,Cemetery Sun,Fake Love,4ekEPnMf0RvF7z8rL9Xgzl,55,0.0239,0.513,218213,0.854,3.01e-06,G,0.211,-4.074,Minor,0.0547,158.016,4/4,0.396
Alternative,Nickelback,Lullaby,2vBiZ7nBe0OqTZKWGP0s4K,61,0.000372,0.508,228107,0.832,0,B,0.0859,-4.395,Major,0.032,136.004,4/4,0.404
Alternative,Nao,Another Lifetime,36YutBq4lokWfRAFXJ6qrF,60,0.444,0.529,207462,0.322,1.34e-05,A,0.305,-9.419,Minor,0.0436,59.521,4/4,0.319
Alternative,Linkin Park,Waiting for the End,1V4Bq9kYHMk9yILUp5z3o3,53,0.0415,0.487,231680,0.961,1.15e-06,E,0.553,-4.139,Major,0.132,170.005,4/4,0.323
Alternative,Francis and the Lights,Friends (feat. Bon Iver),0ZpBPavoID3eDbaXKSWpAD,54,0.281,0.457,188336,0.477,0.000822,G#,0.0914,-9.323,Major,0.102,144.855,4/4,0.627
Alternative,Bishop Briggs,White Flag,2ph6BRhGcUzc2W9wIulG5k,58,0.062,0.524,230587,0.805,0,E,0.209,-4.08,Minor,0.065,152.044,4/4,0.354
Alternative,R.LUM.R,How This Feels,1nBjOZevvBx8G3A6taaUgF,54,0.0873,0.59,159707,0.631,3.32e-06,A,0.151,-6.373,Minor,0.0536,159.956,4/4,0.485
Alternative,The Strokes,"Call It Fate, Call It Karma",3Y4rUyw7XBCK6hGHCOt6rp,59,0.983,0.544,204773,0.241,0.774,E,0.101,-14.779,Minor,0.03,109.437,4/4,0.359
Alternative,Collective Soul,December,3yi27cGUFPTQUdWZV9nV67,53,0.589,0.684,285000,0.645,0.00432,C,0.18,-5.707,Major,0.0272,121.995,4/4,0.366
Alternative,Noname,Ace,2jlVsVNu7aL9OjxyJwYZF5,57,0.865,0.687,182752,0.509,0,A#,0.12,-9.173,Major,0.405,106.892,4/4,0.651
Alternative,Emotional Oranges,Built That Way,1KFRlrRRuvyrIwgjcSr1Qr,57,0.236,0.704,199040,0.643,1.56e-05,C#,0.0665,-7.237,Minor,0.0859,92.026,4/4,0.721
Alternative,Santigold,Disparate Youth,0t2QiRkpag0fAgs9zuCPlH,56,0.0131,0.642,284400,0.931,0.825,C#,0.215,-4.142,Major,0.0417,152.005,4/4,0.548
Alternative,The Smashing Pumpkins,Drown,3eMYc6FK9XvyauIaxcJtRS,55,0.00877,0.432,270400,0.417,0.923,D,0.107,-9.756,Major,0.0357,144.021,4/4,0.187
Alternative,PNAU,Go Bang,15Xt2CmLqrLJ0uBlDEEimX,57,0.0494,0.603,189493,0.882,0.0132,D,0.241,-3.13,Major,0.0338,120.996,4/4,0.507
Alternative,Bishop Briggs,River,0TGTE9TEh9qzuFwmtRNICn,57,0.274,0.726,214280,0.484,2.44e-06,D,0.0874,-6.707,Minor,0.0477,62.493,4/4,0.561
Alternative,Sturgill Simpson,The Dead Don't Die,4Ef1laInbBHGfn3qUMilBK,52,0.726,0.542,231374,0.491,0.000437,D,0.302,-6.457,Major,0.0314,118.605,4/4,0.641
Alternative,Three Days Grace,The Good Life,55KYlnsC6nYnr3IykbmJwE,57,0.000345,0.548,173173,0.911,0,A#,0.23,-3.701,Major,0.0397,128.036,4/4,0.654
Alternative,ChocQuibTown,Que Me Baile,6dZDBFRYElQx4DY1q62r30,69,0.0533,0.858,223846,0.756,0.00414,F#,0.0613,-5.156,Minor,0.074,103.986,4/4,0.738
Alternative,Garbage,Only Happy When It Rains,0c1iL21nLuQNZTWiijOZUG,53,6.42e-05,0.472,226400,0.875,0.000634,G#,0.123,-3.508,Minor,0.0406,121.467,4/4,0.485
Alternative,Majid Jordan,Gave Your Love Away,3V35bKSSm4usoSPjdaRGMx,56,0.025,0.826,285160,0.47,0.00337,F,0.1,-5.487,Minor,0.0343,100.989,4/4,0.541
Alternative,Linkin Park,Don't Stay,27gUeiai56GKF6TxvmPJut,53,0.00153,0.488,187933,0.995,0,C#,0.911,-3.096,Minor,0.108,90.058,4/4,0.679
Alternative,Earl Sweatshirt,Sunday,0fAehaneUJdlSlWXYe1KZp,57,0.278,0.716,205800,0.568,1.98e-06,D,0.385,-8.904,Major,0.212,136.894,4/4,0.905
